'大学ｺｰﾄﾞ,'学部ｺｰﾄﾞ,'学科ｺｰﾄﾞ,'日程ｺｰﾄﾞ,'方式ｺｰﾄﾞ,'小分類CD,'大学名,'学部名,'学科名,'日程,'入試方式,'小分類名,'募集単位,'県CD
'3832,'62,'00,'0,'0,'621,'徳島文理大　　,'香川薬　,'　　　　　　,'　,'　　　,'薬　　　　,'0,'36
'3832,'62,'01,'0,'0,'621,'徳島文理大　　,'香川薬　,'薬　　　　　,'　,'　　　,'薬　　　　,'1,'36
'3832,'64,'00,'0,'0,'652,'徳島文理大　　,'保健福祉,'　　　　　　,'　,'　　　,'医療技術　,'0,'36
'3832,'64,'01,'0,'0,'242,'徳島文理大　　,'保健福祉,'人間福祉　　,'　,'　　　,'社会福祉学,'1,'36
'3832,'64,'02,'0,'0,'651,'徳島文理大　　,'保健福祉,'看護　　　　,'　,'　　　,'看護　　　,'1,'36
'3832,'64,'03,'0,'0,'655,'徳島文理大　　,'保健福祉,'理学療法　　,'　,'　　　,'理学療法　,'1,'36
'3832,'64,'04,'0,'0,'657,'徳島文理大　　,'保健福祉,'診療放射線　,'　,'　　　,'放射線技術,'1,'36
'3832,'64,'05,'0,'0,'652,'徳島文理大　　,'保健福祉,'臨床工　　　,'　,'　　　,'医療技術　,'1,'36
'3832,'64,'06,'0,'0,'652,'徳島文理大　　,'保健福祉,'口腔保健　　,'　,'　　　,'医療技術　,'1,'36
'3832,'79,'00,'0,'0,'105,'徳島文理大　　,'人間生活,'　　　　　　,'　,'　　　,'心理学　　,'0,'36
'3832,'79,'03,'0,'0,'301,'徳島文理大　　,'人間生活,'児童　　　　,'　,'　　　,'小学校　　,'1,'36
'3832,'79,'05,'0,'0,'105,'徳島文理大　　,'人間生活,'心理　　　　,'　,'　　　,'心理学　　,'1,'36
'3832,'79,'06,'0,'0,'401,'徳島文理大　　,'人間生活,'人間生活　　,'　,'　　　,'生活科学　,'1,'36
'3832,'79,'07,'0,'0,'402,'徳島文理大　　,'人間生活,'食物栄養　　,'　,'　　　,'食物・栄養,'1,'36
'3832,'79,'09,'0,'0,'405,'徳島文理大　　,'人間生活,'建築デザイン,'　,'　　　,'住居学　　,'1,'36
'3832,'79,'11,'0,'0,'752,'徳島文理大　　,'人間生活,'メディアデザ,'　,'　　　,'総合情報学,'1,'36
'3832,'83,'00,'0,'0,'453,'徳島文理大　　,'音楽　　,'　　　　　　,'　,'　　　,'音楽　　　,'0,'36
'3832,'83,'01,'0,'0,'453,'徳島文理大　　,'音楽　　,'音楽　　　　,'　,'　　　,'音楽　　　,'1,'36
'3841,'25,'00,'0,'0,'106,'四国学院大　　,'社会　　,'　　　　　　,'　,'　　　,'文化学　　,'0,'37
'3841,'25,'03,'0,'0,'106,'四国学院大　　,'社会　　,'カルチュラル,'　,'　　　,'文化学　　,'1,'37
'3841,'26,'00,'0,'0,'105,'四国学院大　　,'社会福祉,'　　　　　　,'　,'　　　,'心理学　　,'0,'37
'3841,'26,'01,'0,'0,'105,'四国学院大　　,'社会福祉,'社会福祉　　,'　,'　　　,'心理学　　,'1,'37
'3841,'37,'00,'0,'0,'101,'四国学院大　　,'現代教養,'　　　　　　,'　,'　　　,'日本文学　,'0,'37
'3841,'37,'01,'0,'0,'101,'四国学院大　　,'現代教養,'現代教養　　,'　,'　　　,'日本文学　,'1,'37
'3842,'19,'00,'0,'0,'222,'高松大　　　　,'経営　　,'　　　　　　,'　,'　　　,'経営学・商,'0,'37
'3842,'19,'01,'0,'0,'222,'高松大　　　　,'経営　　,'経営　　　　,'　,'　　　,'経営学・商,'1,'37
'3842,'37,'00,'0,'0,'301,'高松大　　　　,'発達科学,'　　　　　　,'　,'　　　,'小学校　　,'0,'37
'3842,'37,'01,'0,'0,'301,'高松大　　　　,'発達科学,'子ども発達　,'　,'　　　,'小学校　　,'1,'37
'3851,'64,'00,'0,'0,'105,'聖カタリナ大　,'健康社会,'　　　　　　,'　,'　　　,'心理学　　,'0,'38
'3851,'64,'06,'0,'0,'654,'聖カタリナ大　,'健康社会,'健康スポーツ,'　,'　　　,'体育・健康,'1,'38
'3851,'64,'09,'0,'0,'105,'聖カタリナ大　,'健康社会,'現代人間　　,'　,'　　　,'心理学　　,'1,'38
'3851,'65,'00,'0,'0,'651,'聖カタリナ大　,'看護　　,'　　　　　　,'　,'　　　,'看護　　　,'0,'38
'3851,'65,'01,'0,'0,'651,'聖カタリナ大　,'看護　　,'看護　　　　,'　,'　　　,'看護　　　,'1,'38
'3852,'02,'00,'0,'0,'102,'松山大　　　　,'人文　　,'　　　　　　,'　,'　　　,'外国文学　,'0,'38
'3852,'02,'01,'0,'0,'102,'松山大　　　　,'人文　　,'英語英米文　,'　,'　　　,'外国文学　,'1,'38
'3852,'02,'02,'0,'0,'241,'松山大　　　　,'人文　　,'社会　　　　,'　,'　　　,'社会学　　,'1,'38
'3852,'12,'00,'0,'0,'201,'松山大　　　　,'法　　　,'　　　　　　,'　,'　　　,'法学　　　,'0,'38
'3852,'12,'01,'0,'0,'201,'松山大　　　　,'法　　　,'法　　　　　,'　,'　　　,'法学　　　,'1,'38
'3852,'18,'00,'0,'0,'221,'松山大　　　　,'経済　　,'　　　　　　,'　,'　　　,'経済学　　,'0,'38
'3852,'18,'01,'0,'0,'221,'松山大　　　　,'経済　　,'経済　　　　,'　,'　　　,'経済学　　,'1,'38
'3852,'19,'00,'0,'0,'222,'松山大　　　　,'経営　　,'　　　　　　,'　,'　　　,'経営学・商,'0,'38
'3852,'19,'01,'0,'0,'222,'松山大　　　　,'経営　　,'経営　　　　,'　,'　　　,'経営学・商,'1,'38
'3852,'37,'00,'0,'0,'752,'松山大　　　　,'情報　　,'　　　　　　,'　,'　　　,'総合情報学,'0,'38
'3852,'37,'01,'0,'0,'752,'松山大　　　　,'情報　　,'情報　　　　,'　,'　　　,'総合情報学,'1,'38
'3852,'61,'00,'0,'0,'621,'松山大　　　　,'薬　　　,'　　　　　　,'　,'　　　,'薬　　　　,'0,'38
'3852,'61,'01,'0,'0,'621,'松山大　　　　,'薬　　　,'医療薬　　　,'　,'　　　,'薬　　　　,'1,'38
'3853,'03,'00,'0,'0,'242,'松山東雲女子大,'人文科学,'　　　　　　,'　,'　　　,'社会福祉学,'0,'38
'3853,'03,'01,'0,'0,'312,'松山東雲女子大,'人文科学,'心理／子ども,'　,'　　　,'幼稚園　　,'1,'38
'3853,'03,'02,'0,'0,'242,'松山東雲女子大,'人文科学,'心理／社会福,'　,'　　　,'社会福祉学,'1,'38
'3853,'03,'04,'0,'0,'752,'松山東雲女子大,'人文科学,'心理／地域イ,'　,'　　　,'総合情報学,'1,'38
'3863,'64,'00,'0,'0,'652,'高知リハ職大　,'リハビリ,'　　　　　　,'　,'　　　,'医療技術　,'0,'39
'3863,'64,'01,'0,'0,'655,'高知リハ職大　,'リハビリ,'リハ／理学療,'　,'　　　,'理学療法　,'1,'39
'3863,'64,'02,'0,'0,'656,'高知リハ職大　,'リハビリ,'リハ／作業療,'　,'　　　,'作業療法　,'1,'39
'3863,'64,'03,'0,'0,'652,'高知リハ職大　,'リハビリ,'リハ／言語聴,'　,'　　　,'医療技術　,'1,'39
'3864,'64,'00,'0,'0,'402,'高知学園大　　,'健康科学,'　　　　　　,'　,'　　　,'食物・栄養,'0,'39
'3864,'64,'01,'0,'0,'402,'高知学園大　　,'健康科学,'管理栄養　　,'　,'　　　,'食物・栄養,'1,'39
'3864,'64,'02,'0,'0,'658,'高知学園大　　,'健康科学,'臨床検査　　,'　,'　　　,'検査技術　,'1,'39
'3865,'64,'00,'0,'0,'655,'高知健康科学大,'健康科学,'　　　　　　,'　,'　　　,'理学療法　,'0,'39
'3865,'64,'01,'0,'0,'655,'高知健康科学大,'健康科学,'リハ／理学療,'　,'　　　,'理学療法　,'1,'39
'3865,'64,'02,'0,'0,'656,'高知健康科学大,'健康科学,'リハ／作業療,'　,'　　　,'作業療法　,'1,'39
'3871,'18,'00,'0,'0,'201,'九州共立大　　,'経済　　,'　　　　　　,'　,'　　　,'法学　　　,'0,'40
'3871,'18,'03,'0,'0,'221,'九州共立大　　,'経済　　,'経済・経営　,'　,'　　　,'経済学　　,'1,'40
'3871,'18,'04,'0,'0,'201,'九州共立大　　,'経済　　,'地域創造　　,'　,'　　　,'法学　　　,'1,'40
'3871,'64,'00,'0,'0,'654,'九州共立大　　,'スポーツ,'　　　　　　,'　,'　　　,'体育・健康,'0,'40
'3871,'64,'01,'0,'0,'654,'九州共立大　　,'スポーツ,'スポーツ　　,'　,'　　　,'体育・健康,'1,'40
'3871,'64,'02,'0,'0,'301,'九州共立大　　,'スポーツ,'こどもスポー,'　,'　　　,'小学校　　,'1,'40
'3872,'12,'00,'0,'0,'201,'九州国際大　　,'法　　　,'　　　　　　,'　,'　　　,'法学　　　,'0,'40
'3872,'12,'01,'0,'0,'201,'九州国際大　　,'法　　　,'法律　　　　,'　,'　　　,'法学　　　,'1,'40
'3872,'22,'00,'0,'0,'151,'九州国際大　　,'現代ビジ,'　　　　　　,'　,'　　　,'英米語　　,'0,'40
'3872,'22,'01,'0,'0,'221,'九州国際大　　,'現代ビジ,'地域経済　　,'　,'　　　,'経済学　　,'1,'40
'3872,'22,'02,'0,'0,'151,'九州国際大　　,'現代ビジ,'国際社会　　,'　,'　　　,'英米語　　,'1,'40
'3873,'18,'00,'0,'0,'221,'九州産大　　　,'経済　　,'　　　　　　,'　,'　　　,'経済学　　,'0,'40
'3873,'18,'01,'0,'0,'221,'九州産大　　　,'経済　　,'経済　　　　,'　,'　　　,'経済学　　,'1,'40
'3873,'20,'00,'0,'0,'222,'九州産大　　　,'商　　　,'　　　　　　,'　,'　　　,'経営学・商,'0,'40
'3873,'20,'03,'0,'0,'222,'九州産大　　　,'商　　　,'経営・流通　,'　,'　　　,'経営学・商,'1,'40
'3873,'20,'04,'0,'0,'753,'九州産大　　　,'商　　　,'経営／グロー,'　,'　　　,'総合科学　,'1,'40
'3873,'27,'00,'0,'0,'753,'九州産大　　　,'地域共創,'　　　　　　,'　,'　　　,'総合科学　,'0,'40
'3873,'27,'01,'0,'0,'243,'九州産大　　　,'地域共創,'観光　　　　,'　,'　　　,'観光学　　,'1,'40
'3873,'27,'02,'0,'0,'202,'九州産大　　　,'地域共創,'地域づくり　,'　,'　　　,'政治学　　,'1,'40
'3873,'27,'03,'0,'0,'753,'九州産大　　　,'地域共創,'観光／グロー,'　,'　　　,'総合科学　,'1,'40
'3873,'27,'04,'0,'0,'753,'九州産大　　　,'地域共創,'地域／グロー,'　,'　　　,'総合科学　,'1,'40
'3873,'33,'00,'0,'0,'106,'九州産大　　　,'国際文化,'　　　　　　,'　,'　　　,'文化学　　,'0,'40
'3873,'33,'01,'0,'0,'106,'九州産大　　　,'国際文化,'国際文化　　,'　,'　　　,'文化学　　,'1,'40
'3873,'33,'02,'0,'0,'101,'九州産大　　　,'国際文化,'日本文化　　,'　,'　　　,'日本文学　,'1,'40
'3873,'33,'04,'0,'0,'753,'九州産大　　　,'国際文化,'国際／グロー,'　,'　　　,'総合科学　,'1,'40
'3873,'38,'00,'0,'0,'105,'九州産大　　　,'人間科学,'　　　　　　,'　,'　　　,'心理学　　,'0,'40
'3873,'38,'01,'0,'0,'105,'九州産大　　　,'人間科学,'臨床心理　　,'　,'　　　,'心理学　　,'1,'40
'3873,'38,'02,'0,'0,'312,'九州産大　　　,'人間科学,'子ども教育　,'　,'　　　,'幼稚園　　,'1,'40
'3873,'38,'03,'0,'0,'654,'九州産大　　　,'人間科学,'スポーツ健康,'　,'　　　,'体育・健康,'1,'40
'3873,'47,'00,'0,'0,'506,'九州産大　　　,'理工　　,'　　　　　　,'　,'　　　,'情報科学　,'0,'40
'3873,'47,'01,'0,'0,'506,'九州産大　　　,'理工　　,'情報科学　　,'　,'　　　,'情報科学　,'1,'40
'3873,'47,'04,'0,'0,'551,'九州産大　　　,'理工　　,'機械電気創造,'　,'　　　,'機械工学　,'1,'40
'3873,'47,'05,'0,'0,'752,'九州産大　　　,'理工　　,'スマートコミ,'　,'　　　,'総合情報学,'1,'40
'3873,'48,'00,'0,'0,'554,'九州産大　　　,'建築都市,'　　　　　　,'　,'　　　,'建築・土木,'0,'40
'3873,'48,'01,'0,'0,'554,'九州産大　　　,'建築都市,'建築　　　　,'　,'　　　,'建築・土木,'1,'40
'3873,'48,'02,'0,'0,'405,'九州産大　　　,'建築都市,'住居・インテ,'　,'　　　,'住居学　　,'1,'40
'3873,'48,'03,'0,'0,'554,'九州産大　　　,'建築都市,'都市デザイン,'　,'　　　,'建築・土木,'1,'40
'3873,'74,'00,'0,'0,'402,'九州産大　　　,'生命科学,'　　　　　　,'　,'　　　,'食物・栄養,'0,'40
'3873,'74,'01,'0,'0,'402,'九州産大　　　,'生命科学,'生命科学　　,'　,'　　　,'食物・栄養,'1,'40
'3873,'74,'02,'0,'0,'753,'九州産大　　　,'生命科学,'生命／グロー,'　,'　　　,'総合科学　,'1,'40
'3873,'83,'00,'0,'0,'451,'九州産大　　　,'芸術　　,'　　　　　　,'　,'　　　,'美術・デザ,'0,'40
'3873,'83,'07,'0,'0,'451,'九州産大　　　,'芸術　　,'芸術表現　　,'　,'　　　,'美術・デザ,'1,'40
'3873,'83,'08,'0,'0,'455,'九州産大　　　,'芸術　　,'写真・映像メ,'　,'　　　,'映像　　　,'1,'40
'3873,'83,'09,'0,'0,'451,'九州産大　　　,'芸術　　,'ビジュアルデ,'　,'　　　,'美術・デザ,'1,'40
'3873,'83,'10,'0,'0,'405,'九州産大　　　,'芸術　　,'生活環境デザ,'　,'　　　,'住居学　　,'1,'40
'3873,'83,'11,'0,'0,'455,'九州産大　　　,'芸術　　,'ソーシャルデ,'　,'　　　,'映像　　　,'1,'40
'3873,'83,'12,'0,'0,'753,'九州産大　　　,'芸術　　,'ソー／グロー,'　,'　　　,'総合科学　,'1,'40
'3874,'37,'00,'0,'0,'105,'九州女子大　　,'人間科学,'　　　　　　,'　,'　　　,'心理学　　,'0,'40
'3874,'37,'05,'0,'0,'301,'九州女子大　　,'人間科学,'児童・幼児教,'　,'　　　,'小学校　　,'1,'40
'3874,'37,'06,'0,'0,'105,'九州女子大　　,'人間科学,'心理・文化　,'　,'　　　,'心理学　　,'1,'40
'3874,'79,'00,'0,'0,'308,'九州女子大　　,'家政　　,'　　　　　　,'　,'　　　,'中高－家庭,'0,'40
'3874,'79,'04,'0,'0,'402,'九州女子大　　,'家政　　,'栄養　　　　,'　,'　　　,'食物・栄養,'1,'40
'3874,'79,'05,'0,'0,'308,'九州女子大　　,'家政　　,'生活デザイン,'　,'　　　,'中高－家庭,'1,'40
'3875,'01,'00,'0,'0,'105,'久留米大　　　,'文　　　,'　　　　　　,'　,'　　　,'心理学　　,'0,'40
'3875,'01,'03,'0,'0,'242,'久留米大　　　,'文　　　,'社会福祉　　,'　,'　　　,'社会福祉学,'1,'40
'3875,'01,'04,'0,'0,'105,'久留米大　　　,'文　　　,'心理　　　　,'　,'　　　,'心理学　　,'1,'40
'3875,'01,'05,'0,'0,'752,'久留米大　　　,'文　　　,'情報社会　　,'　,'　　　,'総合情報学,'1,'40
'3875,'01,'06,'0,'0,'151,'久留米大　　　,'文　　　,'国際／英語コ,'　,'　　　,'英米語　　,'1,'40
'3875,'01,'07,'0,'0,'106,'久留米大　　　,'文　　　,'国際／国際文,'　,'　　　,'文化学　　,'1,'40
'3875,'12,'00,'0,'0,'151,'久留米大　　　,'法　　　,'　　　　　　,'　,'　　　,'英米語　　,'1,'40
'3875,'18,'00,'0,'0,'221,'久留米大　　　,'経済　　,'　　　　　　,'　,'　　　,'経済学　　,'1,'40
'3875,'20,'00,'0,'0,'222,'久留米大　　　,'商　　　,'　　　　　　,'　,'　　　,'経営学・商,'0,'40
'3875,'20,'01,'0,'0,'222,'久留米大　　　,'商　　　,'商　　　　　,'　,'　　　,'経営学・商,'1,'40
'3875,'55,'00,'0,'0,'601,'久留米大　　　,'医　　　,'　　　　　　,'　,'　　　,'医　　　　,'0,'40
'3875,'55,'01,'0,'0,'601,'久留米大　　　,'医　　　,'医　　　　　,'　,'　　　,'医　　　　,'1,'40
'3875,'55,'02,'0,'0,'651,'久留米大　　　,'医　　　,'看護　　　　,'　,'　　　,'看護　　　,'1,'40
'3875,'55,'03,'0,'0,'658,'久留米大　　　,'医　　　,'医療検査　　,'　,'　　　,'検査技術　,'1,'40
'3875,'64,'00,'0,'0,'404,'久留米大　　　,'人間健康,'　　　　　　,'　,'　　　,'児童学　　,'0,'40
'3875,'64,'01,'0,'0,'404,'久留米大　　　,'人間健康,'総合子ども　,'　,'　　　,'児童学　　,'1,'40
'3875,'64,'02,'0,'0,'654,'久留米大　　　,'人間健康,'スポーツ医科,'　,'　　　,'体育・健康,'1,'40
'3876,'46,'00,'0,'0,'551,'久留米工大　　,'工　　　,'　　　　　　,'　,'　　　,'機械工学　,'0,'40
'3876,'46,'01,'0,'0,'551,'久留米工大　　,'工　　　,'機械シス工　,'　,'　　　,'機械工学　,'1,'40
'3876,'46,'02,'0,'0,'554,'久留米工大　　,'工　　　,'建築・設備工,'　,'　　　,'建築・土木,'1,'40
'3876,'46,'03,'0,'0,'551,'久留米工大　　,'工　　　,'交通機械工　,'　,'　　　,'機械工学　,'1,'40
'3876,'46,'04,'0,'0,'455,'久留米工大　　,'工　　　,'情報ネットワ,'　,'　　　,'映像　　　,'1,'40
'3876,'46,'06,'0,'0,'303,'久留米工大　　,'工　　　,'教育創造工　,'　,'　　　,'中高－数学,'1,'40
'3877,'55,'00,'0,'0,'601,'産業医大　　　,'医　　　,'　　　　　　,'　,'　　　,'医　　　　,'0,'40
'3877,'55,'01,'0,'0,'601,'産業医大　　　,'医　　　,'医　　　　　,'　,'　　　,'医　　　　,'1,'40
'3877,'64,'00,'0,'0,'651,'産業医大　　　,'産業保健,'　　　　　　,'　,'　　　,'看護　　　,'0,'40
'3877,'64,'01,'0,'0,'651,'産業医大　　　,'産業保健,'看護　　　　,'　,'　　　,'看護　　　,'1,'40
'3877,'64,'04,'0,'0,'753,'産業医大　　　,'産業保健,'産業衛生科学,'　,'　　　,'総合科学　,'1,'40
'3878,'03,'00,'0,'0,'104,'西南学院大　　,'神　　　,'　　　　　　,'　,'　　　,'哲学倫理宗,'0,'40
'3878,'03,'01,'0,'0,'104,'西南学院大　　,'神　　　,'神　　　　　,'　,'　　　,'哲学倫理宗,'1,'40
'3878,'08,'00,'0,'0,'151,'西南学院大　　,'外国語　,'　　　　　　,'　,'　　　,'英米語　　,'0,'40
'3878,'08,'01,'0,'0,'151,'西南学院大　　,'外国語　,'外国語　　　,'　,'　　　,'英米語　　,'1,'40
'3878,'12,'00,'0,'0,'201,'西南学院大　　,'法　　　,'　　　　　　,'　,'　　　,'法学　　　,'0,'40
'3878,'12,'01,'0,'0,'201,'西南学院大　　,'法　　　,'国際関係法　,'　,'　　　,'法学　　　,'1,'40
'3878,'12,'02,'0,'0,'201,'西南学院大　　,'法　　　,'法律　　　　,'　,'　　　,'法学　　　,'1,'40
'3878,'18,'00,'0,'0,'221,'西南学院大　　,'経済　　,'　　　　　　,'　,'　　　,'経済学　　,'0,'40
'3878,'18,'03,'0,'0,'221,'西南学院大　　,'経済　　,'経済　　　　,'　,'　　　,'経済学　　,'1,'40
'3878,'18,'04,'0,'0,'221,'西南学院大　　,'経済　　,'国際経済　　,'　,'　　　,'経済学　　,'1,'40
'3878,'20,'00,'0,'0,'222,'西南学院大　　,'商　　　,'　　　　　　,'　,'　　　,'経営学・商,'0,'40
'3878,'20,'01,'0,'0,'222,'西南学院大　　,'商　　　,'経営　　　　,'　,'　　　,'経営学・商,'1,'40
'3878,'20,'02,'0,'0,'222,'西南学院大　　,'商　　　,'商　　　　　,'　,'　　　,'経営学・商,'1,'40
'3878,'33,'00,'0,'0,'106,'西南学院大　　,'国際文化,'　　　　　　,'　,'　　　,'文化学　　,'0,'40
'3878,'33,'01,'0,'0,'106,'西南学院大　　,'国際文化,'国際文化　　,'　,'　　　,'文化学　　,'1,'40
'3878,'37,'00,'0,'0,'105,'西南学院大　　,'人間科学,'　　　　　　,'　,'　　　,'心理学　　,'0,'40
'3878,'37,'01,'0,'0,'301,'西南学院大　　,'人間科学,'児童教育　　,'　,'　　　,'小学校　　,'1,'40
'3878,'37,'02,'0,'0,'242,'西南学院大　　,'人間科学,'社会福祉　　,'　,'　　　,'社会福祉学,'1,'40
'3878,'37,'03,'0,'0,'105,'西南学院大　　,'人間科学,'心理　　　　,'　,'　　　,'心理学　　,'1,'40
'3879,'02,'00,'0,'0,'151,'西南女学院大　,'人文　　,'　　　　　　,'　,'　　　,'英米語　　,'0,'40
'3879,'02,'02,'0,'0,'151,'西南女学院大　,'人文　　,'英語　　　　,'　,'　　　,'英米語　　,'1,'40
'3879,'02,'03,'0,'0,'222,'西南女学院大　,'人文　　,'観光文化　　,'　,'　　　,'経営学・商,'1,'40
'3879,'64,'00,'0,'0,'242,'西南女学院大　,'保健福祉,'　　　　　　,'　,'　　　,'社会福祉学,'0,'40
